	rH_B	rH_A	Deg_Comp3	Deg_Fans	Deg_Comp1	AppPower_Fans	T_evap_P4_C3	T_disch_C2	T_disch_C3	Current_FBRL	T_air_out_right	Deg_FBRL	T_water_in	p_liquid_C1	p_liquid_C2	p_liquid_C3	Current_Fans	T_amb_AVG_A	ReactPower_FBRL	T_evap_P3_C3	T_evap_P3_C2	T_evap_P3_C1	T_water_out_C3	T_water_out_C2	T_w_cond_out	Deg_Comp2	T_cond_in_C3	T_cond_in_C2	T_cond_in_C1	T_SC_C2	T_SC_C3	T_SC_C1	Voltage_Lights	T_Product_3.3	T_Product_3.2	T_Product_3.5	T_Product_3.4	T_Product_3.6	T_evap_P4_C2	T_amb_AVG_B	T_disch_C1	PF_Lights	Current_Comp1	Current_Comp2	T_evap_P4_C1	ReactPower_Fans	T_cond_C3	Voltage_Total	T_air_in_right	T_air_out_left	Ta_A	Ta_B	PF_FBRL	AppPower_Total	Current_Comp3	ReactPower_Lights	AppPower_FBRL	Current_Total	AppPower_Comp1	T_air_in_left	AppPower_Comp3	T_Product_2.4	T_Product_2.5	T_Product_2.6	T_Product_2.1	T_Product_2.2	T_Product_2.3	T_evap_P5_C1	T_evap_P5_C3	T_evap_P5_C2	T_Product_1.3	T_Product_1.2	T_Product_1.1	AppPower_Comp2	T_Product_1.5	Power_Total	PF_Comp1	PF_Comp2	PF_Comp3	T_evap_out_C3	T_evap_out_C2	p_amb_A	T_evap_out_C1	Power_Fans	V_dot_w	p_disch_C1	p_disch_C2	p_disch_C3	T_evap_C1	T_evap_C2	T_evap_C3	T_SH_C3	T_SH_C2	T_SH_C1	T_Product_4.2	T_Product_4.3	T_liquid_C2	T_Product_4.1	T_Product_4.6	Power_FBRL	T_Product_4.5	Voltage_Comp1	Voltage_Comp3	Voltage_Comp2	Voltage_Fans	Current_Lights	ReactPower_Comp2	ReactPower_Comp3	T_water_out_C1	ReactPower_Comp1	T_evap_P2_C1	T_evap_P2_C2	T_evap_P2_C3	T_cond_C2	Power_Lights	T_cond_C1	Power_Comp2	Power_Comp3	Power_Comp1	T_w_cond_in	PF_Total	T_Product_1.6	Deg_Lights	T_evap_in_C1	T_evap_in_C3	T_evap_in_C2	T_air_out_mid	T_Product_1.4	Voltage_Fans_Boards_Relay_Light	T_Product_3.1	T_liquid_C1	p_evap_out_C3	p_evap_out_C2	p_evap_out_C1	T_liquid_C3	P_A	T_air_in_mid	ReactPower_Total	p_evap_in_C1	p_evap_in_C3	p_evap_in_C2	T_Product_4.4	PF_Fans	T_evap_P1_C1	T_evap_P1_C3	T_evap_P1_C2	AppPower_Lights	h_cond_in_C1	h_vap,sat_HP_C1	h_vap,sat_LP_C1	h_liq,sat_LP_C1	h_liq,sat_HP_C1	h_cond_out_C1	h_evap_out_C1	h_disch_C1	Q_desh_C1	%_desh_C1	m_dot_C1	T_w_pinch_C1	dT_pinch_C1	Q_cond_w_C1	Q_evap_C1	x_cond_out_C1	x_evap,in_C1	T_vap,sat_HP_C1	T_sat_liqline_C1	T_sat_evap_in_C1	T_sat_evap_out_C1	dT_SH_C1	dT_SC_C1	dT_cond_C1	dT_evap_C1	dT_glide_C1	h_cond_in_C2	h_vap,sat_HP_C2	h_vap,sat_LP_C2	h_liq,sat_LP_C2	h_liq,sat_HP_C2	h_cond_out_C2	h_evap_out_C2	h_disch_C2	Q_desh_C2	%_desh_C2	m_dot_C2	T_w_pinch_C2	dT_pinch_C2	Q_cond_w_C2	Q_evap_C2	x_cond_out_C2	x_evap,in_C2	T_vap,sat_HP_C2	T_sat_liqline_C2	T_sat_evap_in_C2	T_sat_evap_out_C2	dT_SH_C2	dT_SC_C2	dT_cond_C2	dT_evap_C2	dT_glide_C2	h_cond_in_C3	h_vap,sat_HP_C3	h_vap,sat_LP_C3	h_liq,sat_LP_C3	h_liq,sat_HP_C3	h_cond_out_C3	h_evap_out_C3	h_disch_C3	Q_desh_C3	%_desh_C3	m_dot_C3	T_w_pinch_C3	dT_pinch_C3	Q_cond_w_C3	Q_evap_C3	x_cond_out_C3	x_evap,in_C3	T_vap,sat_HP_C3	T_sat_liqline_C3	T_sat_evap_in_C3	T_sat_evap_out_C3	dT_SH_C3	dT_SC_C3	dT_cond_C3	dT_evap_C3	dT_glide_C3	dT_air_in/out_left	dT_air_in/out_mid	dT_air_in/out_right	T_avg_air_in	T_avg_air_out	dT_avg_in/out	Q_evap_tot	COP	Power_Comps	m_dot_w
628			36.13E+00	61.01E+00	32.28E+00	145.36E+00	265.243416	340.258933	340.678372	364.39E-03	274.66237	-25.07E+00	303.213557	10.602025	10.78891	10.644137	620.43E-03		-36.204E+00	266.15458	266.325856	266.732774	307.856948	308.012881		40.53E+00	339.479477	337.535465	334.111743	272.511194	272.548655	272.258183	234.43E+00	276.160766	281.81586	280.372289	278.406493	283.945839	265.247309		338.718361	0.9225E+00	4.7315E+00	4.7058E+00	265.960887	127.15E+00	306.277087	234.16E+00	284.20894	272.29172			0.9058E+00	3.1719E+03	4.1076E+00	-27.109E+00	85.438E+00	4.5149E+00	1.1092E+03	281.201793	960.72E+00	279.053545	279.023095	282.720756	275.215363	280.535199	275.926953	264.765761	264.29037	264.276828	274.192696	277.643058	273.749258	1.1020E+03	277.027427	2.5513E+03	0.8455E+00	0.7601E+00	0.8076E+00	272.484197	271.914344		272.0389	70.442E+00		11.092878	11.312468	11.120381	264.186267	263.681747	263.674405	281.959793	281.382597	281.002633	281.995585	277.928498	307.429108	276.61072	284.106578	77.388E+00	280.959958	234.43E+00	233.89E+00	234.17E+00	234.28E+00	299.51E-03	716.10E+00	566.52E+00	307.791746	592.31E+00	267.481371	267.147616	266.631785	306.790301	64.770E+00	306.126924	837.58E+00	775.92E+00	937.80E+00		0.8043E+00	279.430038	-22.71E+00	268.463488	267.842198	268.290781	272.83744	276.573434	234.47E+00	274.950819	307.01874	2.513093	2.513942	2.572703	306.878432		281.344541	1.8749E+03	3.202301	3.069918	3.145467	281.754738	0.4846E+00	268.076004	267.351297	267.718273	70.214E+00	665.213920757	609.696932452	570.377179884	189.95166809	291.833585768		578.013765869	674.834510224	0.548625140545		8.42255974675							307.794464344	306.066551824	269.108357111	264.041804365	7.99709563483	-0.952188176299		18.2099536348	4.42168363483	671.720257589	610.354086247	569.892698237	188.882275055	293.974832003		578.046146113	677.430076892	0.552014976882		8.2296954778							308.550862779	306.730631016	268.675417598	263.535467496	8.37887650389	-0.698476983915		18.7162905039	4.75531350389	676.346376864	609.780043546	569.239841623	187.445655375	292.102942343		579.003811385	678.853421669	0.567978103234		8.22282214464							307.889749436	306.21687349	268.092961425	263.528105084	8.95609191634	-0.661558510166		18.7236529163	4.31409291634	8.910073	8.507101	9.54657	282.251758	273.263843333	8.98791466667				
629			36.18E+00	61.20E+00	32.35E+00	146.04E+00	265.242292	340.25635	340.69788	364.60E-03	274.663026	-25.12E+00	303.177058	10.601297	10.809066	10.575943	623.45E-03		-36.281E+00	266.153458	266.316779	266.715968	307.856514	308.010879		40.52E+00	339.503398	337.558681	334.125312	272.559526	272.304513	272.244707	234.39E+00	276.169032	281.819458	280.376501	278.39849	283.950725	265.256305		338.739415	0.9224E+00	4.7256E+00	4.7011E+00	265.950159	127.97E+00	306.033722	234.14E+00	284.295329	272.293346			0.9054E+00	3.1698E+03	4.1108E+00	-27.117E+00	85.469E+00	4.5125E+00	1.1077E+03	281.139587	961.46E+00	279.046617	279.020885	282.709109	275.224239	280.551569	275.915417	264.765042	264.307209	264.326419	274.192437	277.638148	273.757086	1.1007E+03	277.034002	2.5485E+03	0.8448E+00	0.7602E+00	0.8071E+00	272.473976	271.849124		271.992408	70.354E+00		11.129586	11.296453	11.126301	264.21868	263.697956	263.707484	281.916492	281.301168	280.923728	282.001549	277.920421	307.451862	276.615624	284.111698	77.387E+00	280.954673	234.39E+00	233.89E+00	234.13E+00	234.24E+00	299.59E-03	715.05E+00	567.61E+00	307.768589	592.76E+00	267.453052	267.151463	266.644397	306.861389	64.773E+00	306.124325	836.75E+00	776.03E+00	935.70E+00		0.8040E+00	279.441815	-22.72E+00	268.4584	267.835563	268.287084	272.841967	276.567186	234.42E+00	274.962168	307.029618	2.516922	2.515819	2.576503	306.879209		281.211451	1.8754E+03	3.222665	3.087093	3.169956	281.784693	0.4818E+00	268.0589	267.369005	267.698269	70.220E+00	665.130829314	609.807808239	570.549412797	190.332518652	292.193017863		577.920193035	674.77276037	0.547849524069		8.43300127381							307.921605093	306.063949665	269.262412957	264.074331604	7.91807639608	-0.96566833542		18.1411240627	4.38406839608	671.815977815	610.30665225	570.102145099	189.344239696	293.819384786		577.929284624	677.470327303	0.553352082962		8.23885951037							308.496033231	306.801791605	268.862508161	263.55173982	8.29738417986	-0.650070394813		18.6637158465	4.73534417986	676.379471419	609.797902797	569.389159801	187.773787667	292.160876844		578.971097218	678.877524076	0.568829635519		8.2344058202							307.910238757	305.973249721	268.22608325	263.561299028	8.9126769725	-0.905959279254		18.6541566392	4.2742639725	8.846241	8.369484	9.632303	282.215455667	273.266113	8.94934266667				
630			36.19E+00	61.09E+00	32.33E+00	145.29E+00	265.214918	340.26738	340.687444	364.83E-03	274.661325	-25.17E+00	303.127854	10.560404	10.787095	10.621669	620.25E-03		-36.374E+00	266.127113	266.276244	266.691784	307.837869	308.008369		40.50E+00	339.49814	337.565534	334.13966	272.509831	272.46331	272.115998	234.38E+00	276.166121	281.813568	280.376389	278.409435	283.943777	265.232064		338.712799	0.9223E+00	4.7295E+00	4.7079E+00	265.918613	127.18E+00	306.197023	234.13E+00	284.516439	272.260633			0.9050E+00	3.1731E+03	4.1144E+00	-27.131E+00	85.523E+00	4.5173E+00	1.1085E+03	281.037566	962.29E+00	279.046998	279.018866	282.716561	275.221258	280.541498	275.91604	264.726073	264.272104	264.28674	274.185113	277.637923	273.744078	1.1023E+03	277.025351	2.5515E+03	0.8450E+00	0.7604E+00	0.8070E+00	272.447313	271.822041		271.97012	70.245E+00		11.112154	11.282222	11.10079	264.11637	263.637802	263.670657	281.926656	281.334239	281.00375	282.004184	277.921408	307.424066	276.618465	284.104753	77.402E+00	280.959781	234.37E+00	233.88E+00	234.14E+00	234.25E+00	299.60E-03	715.89E+00	568.22E+00	307.789997	592.74E+00	267.422505	267.119763	266.606293	306.783897	64.768E+00	305.978121	838.19E+00	776.61E+00	936.69E+00		0.8041E+00	279.434401	-22.73E+00	268.426757	267.801436	268.235271	272.823821	276.562298	234.42E+00	274.963883	307.012123	2.512659	2.508859	2.564519	306.883713		281.448053	1.8768E+03	3.20858	3.083145	3.170481	281.805029	0.4835E+00	268.042491	267.342885	267.693126	70.221E+00	665.21372804	609.755206779	570.430361728	190.069228249	292.022404969		577.932067837	674.767363571	0.545991961116		8.39830561016							307.86126333	305.917589418	269.155918037	263.971662227	7.99845777283	-1.09453358222		18.3623571062	4.45509477283	671.872129734	610.264437557	570.106623768	189.354123772	293.681159955		577.912499718	677.534008793	0.552925051283		8.21954177973							308.447267536	306.7242188	268.866510005	263.491368348	8.33067265188	-0.699847200351		18.8426509852	4.74390265188	676.441360615	609.72086546	569.354883495	187.698441006	291.911108397		578.943797254	678.927644863	0.569171972503		8.22422279163							307.821891994	306.136722095	268.195519914	263.524340976	8.92297202405	-0.746990904746		18.8096783574	4.27709502405	8.776933	8.624232	9.855114	282.334019333	273.248593	9.08542633333				
631			36.15E+00	61.06E+00	32.32E+00	145.21E+00	265.219367	340.294424	340.685647	364.83E-03	274.665589	-25.14E+00	303.245194	10.613625	10.806548	10.625033	620.05E-03		-36.329E+00	266.133262	266.282083	266.686858	307.852389	307.996451		40.44E+00	339.507625	337.582768	334.13699	272.544585	272.461609	272.292288	234.33E+00	276.157453	281.81014	280.370669	278.39556	283.946117	265.208085		338.730897	0.9223E+00	4.7235E+00	4.7012E+00	265.910505	127.08E+00	306.209016	234.09E+00	284.509781	272.283912			0.9052E+00	3.1691E+03	4.1127E+00	-27.132E+00	85.503E+00	4.5125E+00	1.1069E+03	280.805413	961.77E+00	279.063136	279.007171	282.711817	275.231527	280.550459	275.932773	264.73459	264.266042	264.259835	274.202633	277.649874	273.763368	1.1005E+03	277.032977	2.5495E+03	0.8451E+00	0.7610E+00	0.8074E+00	272.462125	271.873618		272.007356	70.265E+00		11.102654	11.296664	11.150111	264.256119	263.579578	263.670351	281.941774	281.44404	280.901237	281.994601	277.919144	307.457929	276.6134	284.096252	77.401E+00	280.945526	234.33E+00	233.85E+00	234.09E+00	234.19E+00	299.67E-03	713.90E+00	567.40E+00	307.773112	591.75E+00	267.431186	267.125349	266.632934	306.852514	64.768E+00	306.168327	837.51E+00	776.58E+00	935.41E+00		0.8045E+00	279.414368	-22.73E+00	268.437644	267.822179	268.27172	272.833906	276.580204	234.37E+00	274.960882	307.026038	2.512624	2.502132	2.580897	306.897407		281.533073	1.8731E+03	3.199153	3.082257	3.152064	281.773021	0.4839E+00	268.035599	267.344409	267.689703	70.222E+00	665.236979376	609.726501073	570.350491435	189.892685314	291.929367981		577.927200386	674.832552622	0.5500200266		8.44806302208							307.828351803	306.107998665	269.084492193	264.111910877	7.89544512327	-0.918039335437		18.1708447899	4.32573312327	671.865831803	610.3072777	569.949223925	189.00689872	293.821433552		578.026375258	677.54955601	0.551125489047		8.19611564183							308.496755958	306.792906694	268.725898689	263.432931963	8.4406860365	-0.665022305766		18.8498237032	4.8387880365	676.320236823	609.869623644	569.347170047	187.681487101	292.393729037		578.9687497	678.784727064	0.566471710488		8.21984851463							307.992572045	306.148729911	268.188642429	263.524037404	8.93808759642	-0.748677089247		18.7587182631	4.29814159642	8.521501	8.699167	9.844192	282.282755667	273.261135667	9.02162				
632			36.19E+00	61.38E+00	32.28E+00	146.83E+00	265.2037	340.267194	340.698198	364.96E-03	274.649544	-25.22E+00	303.131201	10.614052	10.794225	10.616983	626.88E-03		-36.446E+00	266.109082	266.273576	266.667986	307.858348	308.015848		40.42E+00	339.50338	337.565983	334.14075	272.502056	272.428891	272.285316	234.33E+00	276.178637	281.824634	280.380219	278.407332	283.957007	265.225723		338.750811	0.9225E+00	4.7267E+00	4.7101E+00	265.885499	128.89E+00	306.180309	234.11E+00	284.672752	272.265401			0.9047E+00	3.1732E+03	4.1169E+00	-27.105E+00	85.536E+00	4.5179E+00	1.1076E+03	280.881917	962.81E+00	279.032093	279.023661	282.71919	275.222088	280.542081	275.91303	264.693855	264.270074	264.27746	274.185463	277.645539	273.763335	1.1027E+03	277.040237	2.5529E+03	0.8454E+00	0.7613E+00	0.8071E+00	272.428384	271.782394		271.958525	70.320E+00		11.094933	11.296167	11.133545	264.200564	263.646911	263.671192	281.907192	281.285483	280.907961	282.012167	277.925164	307.457001	276.627854	284.120098	77.383E+00	280.947946	234.34E+00	233.87E+00	234.12E+00	234.22E+00	299.64E-03	715.04E+00	568.51E+00	307.773366	591.56E+00	267.409063	267.10565	266.601835	306.809057	64.772E+00	306.169853	839.48E+00	777.04E+00	936.43E+00		0.8045E+00	279.433732	-22.71E+00	268.402062	267.771928	268.234557	272.823349	276.566959	234.37E+00	274.966221	307.034537	2.512721	2.509912	2.574379	306.901418		281.470108	1.8751E+03	3.18903	3.080142	3.159166	281.771678	0.4789E+00	268.026147	267.308239	267.664184	70.215E+00	665.268252012	609.703150471	570.264553685	189.702817147	291.853723581		577.872108526	674.896395585	0.549599671725		8.43031622011							307.801589448	306.109523758	269.007658842	264.056153805	7.90237119505	-0.925013241966		18.2854385284	4.34590819505	671.83211903	610.305804461	570.009991144	189.140916417	293.816607755		577.841835372	677.493879113	0.552488937229		8.2230208277							308.495053595	306.749404228	268.780176853	263.500507936	8.28188606445	-0.707596771653		18.8410843978	4.73404906445	676.358727958	609.819741641	569.328792739	187.641097207	292.231747013		578.911839544	678.85774992	0.567667483262		8.2225356353							307.93530052	306.119991148	268.172257405	263.524878727	8.90350527289	-0.78142685212		18.8167136062	4.24704927289	8.616516	8.646759	10.023208	282.341592333	273.246098	9.09549433333				
633			36.26E+00	61.30E+00	32.23E+00	146.70E+00	265.201432	340.286001	340.685225	364.91E-03	274.652929	-25.17E+00	303.194671	10.614033	10.808938	10.619462	626.40E-03		-36.367E+00	266.09974	266.286409	266.663986	307.836969	308.015757		40.42E+00	339.509591	337.576631	334.176161	272.572447	272.449302	272.298834	234.25E+00	276.164742	281.818127	280.366722	278.402335	283.950216	265.224402		338.756313	0.9225E+00	4.7250E+00	4.7173E+00	265.903713	128.68E+00	306.189149	234.05E+00	284.286152	272.262451			0.9050E+00	3.1732E+03	4.1152E+00	-27.106E+00	85.493E+00	4.5192E+00	1.1068E+03	280.877185	962.14E+00	279.033219	279.024898	282.716872	275.223224	280.541066	275.918723	264.711626	264.234249	264.270777	274.182024	277.6478	273.75573	1.1043E+03	277.029959	2.5527E+03	0.8459E+00	0.7613E+00	0.8063E+00	272.440909	271.824908		271.983343	70.458E+00		11.091865	11.295848	11.13204	264.09561	263.572575	263.671575	281.919335	281.402333	281.037734	281.993116	277.918601	307.438491	276.606306	284.112132	77.373E+00	280.947754	234.25E+00	233.80E+00	234.09E+00	234.20E+00	299.76E-03	716.03E+00	569.11E+00	307.809342	590.29E+00	267.400184	267.109693	266.604469	306.860938	64.776E+00	306.169783	840.67E+00	775.77E+00	936.28E+00		0.8045E+00	279.434223	-22.71E+00	268.402449	267.793047	268.245156	272.818288	276.572405	234.29E+00	274.96226	307.020949	2.512765	2.501323	2.56209	306.889847		281.552124	1.8754E+03	3.201139	3.083296	3.173434	281.753217	0.4803E+00	268.021169	267.318904	267.664816	70.218E+00	665.35148999	609.693866838	570.367330544	189.929899566	291.823658255		577.964209816	674.916722385	0.547347430817		8.39195748528							307.790951741	306.109455898	269.099549577	263.950820756	8.03252224374	-0.911493102394		18.2876662437	4.45162824374	671.855368428	610.304858823	570.131806254	189.409704069	293.813510255		577.948190681	677.534220794	0.550966392655		8.19532383623							308.493960905	306.801339983	268.889012385	263.425898602	8.39900939803	-0.637151016843		18.812588398	4.81925739803	676.376017979	609.815205765	569.356194987	187.701323691	292.217025087		578.93263901	678.834858116	0.567505008384		8.22236839881							307.930094637	306.128842814	268.196689285	263.525260353	8.91564864737	-0.761004186495		18.7132266474	4.26778664737	8.614734	8.733836	9.633223	282.238487	273.244556	8.993931				
634			36.21E+00	61.17E+00	32.29E+00	145.93E+00	265.181248	340.294996	340.695685	364.91E-03	274.688174	-25.17E+00	303.160552	10.591487	10.824271	10.656573	623.13E-03		-36.361E+00	266.078373	266.254802	266.648057	307.843393	307.993954		40.45E+00	339.506625	337.58567	334.167374	272.624459	272.578381	272.214761	234.28E+00	276.157401	281.813941	280.360243	278.411974	283.950624	265.188813		338.77351	0.9224E+00	4.7256E+00	4.7089E+00	265.898261	127.85E+00	306.321355	234.08E+00	284.097073	272.271171			0.9051E+00	3.1717E+03	4.1142E+00	-27.110E+00	85.507E+00	4.5162E+00	1.1073E+03	281.137097	962.02E+00	279.028039	279.011489	282.712081	275.214634	280.551341	275.922626	264.71032	264.228872	264.235604	274.191965	277.640612	273.75716	1.1024E+03	277.026702	2.5512E+03	0.8453E+00	0.7610E+00	0.8069E+00	272.421338	271.81389		271.981035	70.368E+00		11.096354	11.296748	11.118291	264.24076	263.667801	263.646911	281.924427	281.29609	280.890275	281.996744	277.921784	307.440494	276.611911	284.102171	77.391E+00	280.938435	234.32E+00	233.83E+00	234.10E+00	234.19E+00	299.68E-03	715.19E+00	568.24E+00	307.779131	591.54E+00	267.412161	267.073995	266.579611	306.914953	64.766E+00	306.089286	838.88E+00	776.26E+00	936.04E+00		0.8044E+00	279.429793	-22.71E+00	268.405284	267.774813	268.200049	272.831452	276.569832	234.32E+00	274.960174	307.024525	2.509912	2.512329	2.579094	306.892974		281.52261	1.8750E+03	3.191612	3.069396	3.14565	281.749283	0.4822E+00	268.018297	267.31137	267.634264	70.211E+00	665.319533642	609.707449373	570.286490025	189.751274136	291.867647452		577.890470407	674.939734906	0.550816048613		8.44391767232							307.806515826	306.028873179	269.027269392	264.096495099	7.88453990095	-0.995651820699		18.1557649009	4.30878890095	671.87166621	610.307526691	569.894267287	188.885733864	293.822249169		577.884628093	677.55051597	0.553364494501		8.2293262158							308.497043676	306.855413862	268.67681875	263.521478631	8.29241136855	-0.585080138469		18.7307813686	4.67857036855	676.409107445	609.773735941	569.235295007	187.435668128	292.082485372		578.911481587	678.895528269	0.567860139391		8.21535611659							307.882514123	306.261188436	268.08890885	263.500507936	8.92083006445	-0.631785564265		18.7517520645	4.27430506445	8.865926	8.691158	9.408899	282.25226	273.263599	8.988661				
635			36.23E+00	61.20E+00	32.23E+00	145.95E+00	265.168547	340.305549	340.719063	364.84E-03	274.677457	-25.15E+00	303.197097	10.610969	10.813565	10.662115	623.14E-03		-36.327E+00	266.072774	266.255777	266.669216	307.831917	308.015411		40.46E+00	339.502941	337.599871	334.16953	272.579681	272.603143	272.287801	234.28E+00	276.16629	281.827535	280.371139	278.400773	283.944934	265.201283		338.768119	0.9225E+00	4.7249E+00	4.7131E+00	265.897476	127.89E+00	306.341071	234.07E+00	284.06254	272.246551			0.9052E+00	3.1712E+03	4.1098E+00	-27.094E+00	85.488E+00	4.5159E+00	1.1070E+03	281.258871	960.86E+00	279.036759	279.029805	282.707084	275.222708	280.541745	275.921088	264.711492	264.235536	264.267229	274.186567	277.646714	273.7474	1.1034E+03	277.035813	2.5510E+03	0.8459E+00	0.7609E+00	0.8066E+00	272.386082	271.755114		271.943298	70.317E+00		11.117735	11.293482	11.138014	264.060674	263.661043	263.682435	281.853647	281.244071	281.032624	282.01412	277.931673	307.447563	276.62103	284.117691	77.386E+00	280.954301	234.29E+00	233.80E+00	234.11E+00	234.22E+00	299.65E-03	716.00E+00	567.96E+00	307.800764	590.37E+00	267.403039	267.081302	266.567954	306.877245	64.764E+00	306.158852	839.52E+00	775.03E+00	936.40E+00		0.8044E+00	279.437903	-22.70E+00	268.404017	267.769995	268.207341	272.801107	276.571651	234.32E+00	274.966281	307.021051	2.514022	2.511547	2.558007	306.887928		281.336644	1.8743E+03	3.202284	3.079313	3.145559	281.753562	0.4818E+00	268.008698	267.289744	267.63402	70.203E+00	665.259180086	609.772057712	570.377035805	189.951349646	292.077042901		577.913860948	674.866909189	0.545416799618		8.3788008919							307.880589168	306.098511446	269.10822827	263.915763348	8.02753465176	-0.922539553962		18.3035883184	4.48825365176	671.911013636	610.297844133	569.893487056	188.884013923	293.790534938		577.789476135	677.581947986	0.553690954209		8.22914956874							308.485855853	306.817663136	268.676122008	263.514694932	8.24041906825	-0.629899864318		18.7046567349	4.69264606825	676.345033444	609.833206545	569.321587319	187.625262122	292.275456861		578.835685684	678.888790206	0.568160155723		8.22757734577							307.950756265	306.280925863	268.165833355	263.536161176	8.849920824	-0.607002136556		18.6831904907	4.233833824	9.01232	8.535537	9.385083	282.219351667	273.241705	8.97764666667				
636			36.25E+00	61.30E+00	32.22E+00	145.92E+00	265.175492	340.373358	340.740546	365.09E-03	274.688541	-25.19E+00	303.223263	10.607822	10.826218	10.675844	623.13E-03		-36.396E+00	266.069698	266.25249	266.660716	307.917093	308.027985		40.43E+00	339.541674	337.6329	334.186376	272.553892	272.584442	272.220069	234.23E+00	276.158758	281.825228	280.374749	278.417143	283.94993	265.193588		338.778476	0.9226E+00	4.7222E+00	4.7138E+00	265.886032	128.00E+00	306.389886	234.02E+00	284.475024	272.246679			0.9049E+00	3.1704E+03	4.1106E+00	-27.072E+00	85.528E+00	4.5155E+00	1.1061E+03	281.128683	960.94E+00	279.051341	279.024371	282.710203	275.241501	280.55414	275.94681	264.696837	264.221943	264.217337	274.215521	277.661948	273.774583	1.1034E+03	277.024465	2.5506E+03	0.8460E+00	0.7612E+00	0.8064E+00	272.403861	271.806744		271.943427	70.073E+00		11.147962	11.310024	11.165439	264.234751	263.567693	263.650381	281.90348	281.389051	280.858676	282.0085	277.918597	307.517917	276.614464	284.110432	77.398E+00	280.949839	234.23E+00	233.77E+00	234.07E+00	234.18E+00	299.71E-03	715.58E+00	568.28E+00	307.815031	589.70E+00	267.387862	267.079239	266.564912	306.92181	64.771E+00	306.14762	839.87E+00	774.89E+00	935.79E+00		0.8045E+00	279.439711	-22.68E+00	268.364676	267.76331	268.215007	272.805231	276.584157	234.27E+00	274.962977	307.077551	2.510313	2.50076	2.578389	306.955444		281.279516	1.8736E+03	3.207683	3.057429	3.162022	281.781652	0.4802E+00	267.992322	267.278184	267.639746	70.201E+00	665.202608473	609.863157509	570.422768471	190.052441017	292.372723061		577.830303227	674.801459798	0.548018666382		8.43906673047							307.985145811	306.087268319	269.14912688	264.090465706	7.85296129407	-0.990282680772		18.2039419607	4.27421029407	671.931659603	610.346852465	570.034403151	189.194767776	293.951116894		577.920109007	677.677014224	0.551643834122		8.19311612683							308.542498789	306.862276541	268.801984675	263.421003215	8.38574078525	-0.655640459143		18.8734044519	4.79400378525	676.347620848	609.915703228	569.130926286	187.206474963	292.543497072		578.88057781	678.856334573	0.566247556628		8.21355339488							308.045512657	306.329791106	267.995895128	263.503987899	8.89987310099	-0.625652893596		18.7904197677	4.25932210099	8.882004	8.474285	9.786483	282.294407667	273.246817	9.04759066667				
637			36.24E+00	61.39E+00	32.28E+00	146.24E+00	265.157995	340.33151	340.72439	364.68E-03	274.676955	-25.13E+00	303.184049	10.621527	10.825515	10.640631	624.27E-03		-36.305E+00	266.068344	266.23409	266.636381	307.863585	308.017948		40.47E+00	339.530682	337.620249	334.183437	272.5954	272.504089	272.310966	234.34E+00	276.152808	281.823695	280.358559	278.400245	283.944475	265.183706		338.786045	0.9225E+00	4.7307E+00	4.7164E+00	265.880219	128.38E+00	306.2646	234.12E+00	284.351594	272.253433			0.9053E+00	3.1759E+03	4.1174E+00	-27.106E+00	85.475E+00	4.5215E+00	1.1086E+03	281.104928	962.93E+00	279.043891	279.017665	282.706861	275.230382	280.553365	275.92899	264.671914	264.210162	264.241709	274.203653	277.654982	273.763457	1.1043E+03	277.018288	2.5540E+03	0.8454E+00	0.7607E+00	0.8066E+00	272.396106	271.751692		271.995094	70.033E+00		11.089475	11.288054	11.131051	264.156347	263.681339	263.477431	282.068675	281.220353	280.988746	282.000576	277.914423	307.473933	276.608041	284.105215	77.382E+00	280.946483	234.34E+00	233.87E+00	234.15E+00	234.26E+00	299.61E-03	716.79E+00	569.25E+00	307.812939	592.09E+00	267.386806	267.072806	266.567334	306.919334	64.768E+00	306.196514	840.09E+00	776.66E+00	937.24E+00		0.8042E+00	279.431185	-22.71E+00	268.379792	267.762563	268.183544	272.814865	276.57379	234.38E+00	274.964066	307.035548	2.490354	2.513895	2.569198	306.910512		281.517961	1.8781E+03	3.185991	3.051785	3.16255	281.807514	0.4789E+00	268.005373	267.284985	267.624802	70.211E+00	665.37392529	609.686632798	570.238719946	189.64575831	291.800234162		577.954713496	674.985720001	0.549398055181		8.41356408973							307.782663499	306.136215169	268.984565707	264.01177912	7.98331488042	-0.89933283051		18.3130485471	4.36801288042	671.969644575	610.281744904	570.03891473	189.20472082	293.737816495		577.774111872	677.651837236	0.554919148083		8.23687676346							308.467257188	306.85979874	268.806015143	263.535059954	8.21663204638	-0.614134259671		18.789767713	4.64848404638	676.422947698	609.81222467	569.081611984	187.098225386	292.207350127		578.948868484	678.919578929	0.563604819202		8.15549698352							307.926673371	306.204373801	267.951955506	263.330413953	9.06569204701	-0.706138199446		18.9944137137	4.43214904701	8.851495	8.703096	9.674639	282.324827667	273.248417667	9.07641				
